"","union","performance","framing","id","round","trial","overextraction","observer","overext_observed","report","punished","round_profit","group_id"
"1127",3,2,2,"2889322",13,0,50,0,NA,NA,0,880,"322"
"1128",3,2,2,"1926312",13,0,50,0,NA,NA,1,0,"312"
"1129",3,2,2,"2247312",13,0,40,1,50,1,NA,720,"312"
"1130",3,2,2,"3210322",13,0,14,0,NA,NA,0,340,"322"
"1131",3,2,2,"963322",14,0,15,1,50,0,NA,930,"322"
"1132",3,2,2,"1605322",14,0,0,-1,NA,NA,NA,450,"322"
"1133",3,2,2,"321312",14,0,0,-1,NA,NA,NA,300,"312"
"1134",3,2,2,"2568322",14,0,30,1,14,1,NA,900,"322"
"1135",3,2,2,"642312",14,0,25,0,NA,NA,1,0,"312"
"1136",3,2,2,"1284312",14,0,50,1,25,1,NA,1050,"312"
"1137",3,2,2,"1926312",14,0,50,1,14,0,NA,1300,"312"
"1138",3,2,2,"2889322",14,0,50,0,NA,NA,0,1200,"322"
"1139",3,2,2,"3210322",14,0,14,0,NA,NA,1,0,"322"
"1140",3,2,2,"2247312",14,0,14,0,NA,NA,0,510,"312"
"1141",3,2,2,"321312",15,0,15,1,50,0,NA,810,"312"
"1142",3,2,2,"642312",15,0,50,0,NA,NA,0,1080,"312"
"1143",3,2,2,"963322",15,0,3,1,50,0,NA,320,"322"
"1144",3,2,2,"1284312",15,0,40,1,14,1,NA,930,"312"
"1145",3,2,2,"1605322",15,0,42,0,NA,NA,1,0,"322"
"1146",3,2,2,"2568322",15,0,50,1,42,1,NA,770,"322"
"1147",3,2,2,"2889322",15,0,50,0,NA,NA,0,770,"322"
"1148",3,2,2,"3210322",15,0,50,-1,NA,NA,NA,770,"322"
"1149",3,2,2,"1926312",15,0,14,0,NA,NA,1,0,"312"
"1150",3,2,2,"2247312",15,0,14,-1,NA,NA,NA,540,"312"
"1151",3,2,2,"963322",16,0,15,1,50,0,NA,650,"322"
"1152",3,2,2,"1605322",16,0,50,0,NA,NA,0,920,"322"
"1153",3,2,2,"2568322",16,0,0,1,50,0,NA,420,"322"
"1154",3,2,2,"321312",16,0,20,0,NA,NA,1,0,"312"
"1155",3,2,2,"642312",16,0,25,1,50,1,NA,800,"312"
"1156",3,2,2,"2889322",16,0,50,0,NA,NA,0,920,"322"
"1157",3,2,2,"3210322",16,0,50,-1,NA,NA,NA,920,"322"
"1158",3,2,2,"1284312",16,0,50,0,NA,NA,1,0,"312"
"1159",3,2,2,"1926312",16,0,6,1,20,1,NA,510,"312"
"1160",3,2,2,"2247312",16,0,14,-1,NA,NA,NA,630,"312"
"1161",3,2,2,"321312",17,0,35,1,50,0,NA,890,"312"
"1162",3,2,2,"642312",17,0,50,0,NA,NA,0,870,"312"
"1163",3,2,2,"963322",17,0,8,0,NA,NA,0,310,"322"
"1164",3,2,2,"1605322",17,0,40,1,8,0,NA,1040,"322"
"1165",3,2,2,"1284312",17,0,35,0,NA,NA,0,640,"312"
"1166",3,2,2,"2568322",17,0,50,0,NA,NA,0,940,"322"
"1167",3,2,2,"2889322",17,0,50,1,50,0,NA,1190,"322"
"1168",3,2,2,"1926312",17,0,50,1,35,0,NA,1120,"312"
"1169",3,2,2,"2247312",17,0,6,-1,NA,NA,NA,210,"312"
"1170",3,2,2,"3210322",17,0,14,-1,NA,NA,NA,400,"322"
"1171",3,2,2,"321312",18,0,35,0,NA,NA,0,450,"312"
"1172",3,2,2,"963322",18,0,50,1,9,1,NA,950,"322"
"1173",3,2,2,"1605322",18,0,0,-1,NA,NA,NA,200,"322"
"1174",3,2,2,"642312",18,0,50,-1,NA,NA,NA,670,"312"
"1175",3,2,2,"1284312",18,0,35,1,35,0,NA,700,"312"
"1176",3,2,2,"2568322",18,0,50,1,50,1,NA,950,"322"
"1177",3,2,2,"1926312",18,0,50,0,NA,NA,0,670,"312"
"1178",3,2,2,"2889322",18,0,50,0,NA,NA,1,0,"322"
"1179",3,2,2,"3210322",18,0,9,0,NA,NA,1,0,"322"
"1180",3,2,2,"2247312",18,0,45,1,50,0,NA,850,"312"
"1181",3,2,2,"321312",19,0,35,1,50,0,NA,770,"312"
"1182",3,2,2,"642312",19,0,50,0,NA,NA,0,750,"312"
"1183",3,2,2,"963322",19,0,0,1,45,0,NA,500,"322"
"1184",3,2,2,"1284312",19,0,30,-1,NA,NA,NA,450,"312"
"1185",3,2,2,"1926312",19,0,35,1,50,0,NA,770,"312"
"1186",3,2,2,"1605322",19,0,50,0,NA,NA,0,1000,"322"
"1187",3,2,2,"2247312",19,0,50,0,NA,NA,0,750,"312"
"1188",3,2,2,"2568322",19,0,50,1,50,0,NA,1250,"322"
"1189",3,2,2,"2889322",19,0,5,-1,NA,NA,NA,320,"322"
"1190",3,2,2,"3210322",19,0,45,0,NA,NA,0,920,"322"
"1191",3,2,2,"963322",20,0,35,1,50,0,NA,770,"322"
"1192",3,2,2,"321312",20,0,50,-1,NA,NA,NA,980,"312"
"1193",3,2,2,"642312",20,0,2,1,6,0,NA,510,"312"
"1194",3,2,2,"1605322",20,0,30,0,NA,NA,0,450,"322"
"1195",3,2,2,"2568322",20,0,35,1,30,0,NA,770,"322"
"1196",3,2,2,"2889322",20,0,50,-1,NA,NA,NA,750,"322"
"1197",3,2,2,"3210322",20,0,50,0,NA,NA,0,750,"322"
"1198",3,2,2,"1284312",20,0,50,1,45,0,NA,1230,"312"
"1199",3,2,2,"1926312",20,0,6,0,NA,NA,0,320,"312"
"1200",3,2,2,"2247312",20,0,45,0,NA,NA,0,910,"312"
"1201",4,2,1,"321421",1,0,0,NA,NA,NA,NA,650,"421"
"1202",4,2,1,"642411",1,0,0,NA,NA,NA,NA,690,"411"
"1203",4,2,1,"963411",1,0,2,NA,NA,NA,NA,720,"411"
"1204",4,2,1,"1284411",1,0,0,NA,NA,NA,NA,690,"411"
"1205",4,2,1,"1605411",1,0,30,NA,NA,NA,NA,1140,"411"
"1206",4,2,1,"1926411",1,0,30,NA,NA,NA,NA,1140,"411"
"1207",4,2,1,"2247421",1,0,25,NA,NA,NA,NA,1020,"421"
"1208",4,2,1,"2568421",1,0,10,NA,NA,NA,NA,800,"421"
"1209",4,2,1,"2889421",1,0,35,NA,NA,NA,NA,1170,"421"
"1210",4,2,1,"3210421",1,0,0,NA,NA,NA,NA,650,"421"
"1211",4,2,1,"321421",2,0,0,NA,NA,NA,NA,880,"421"
"1212",4,2,1,"642411",2,0,15,NA,NA,NA,NA,850,"411"
"1213",4,2,1,"963411",2,0,0,NA,NA,NA,NA,620,"411"
"1214",4,2,1,"1284411",2,0,0,NA,NA,NA,NA,620,"411"
"1215",4,2,1,"1605411",2,0,50,NA,NA,NA,NA,1370,"411"
"1216",4,2,1,"1926411",2,0,10,NA,NA,NA,NA,770,"411"
"1217",4,2,1,"2247421",2,0,15,NA,NA,NA,NA,1100,"421"
"1218",4,2,1,"2568421",2,0,9,NA,NA,NA,NA,1010,"421"
"1219",4,2,1,"2889421",2,0,0,NA,NA,NA,NA,880,"421"
"1220",4,2,1,"3210421",2,0,0,NA,NA,NA,NA,880,"421"
"1221",4,2,1,"321421",3,0,0,NA,NA,NA,NA,690,"421"
"1222",4,2,1,"642411",3,0,5,NA,NA,NA,NA,500,"411"
"1223",4,2,1,"963411",3,0,40,NA,NA,NA,NA,1020,"411"
"1224",4,2,1,"1284411",3,0,0,NA,NA,NA,NA,420,"411"
"1225",4,2,1,"1605411",3,0,30,NA,NA,NA,NA,870,"411"
"1226",4,2,1,"1926411",3,0,40,NA,NA,NA,NA,1020,"411"
"1227",4,2,1,"2247421",3,0,9,NA,NA,NA,NA,820,"421"
"1228",4,2,1,"2568421",3,0,8,NA,NA,NA,NA,810,"421"
"1229",4,2,1,"2889421",3,0,25,NA,NA,NA,NA,1060,"421"
"1230",4,2,1,"3210421",3,0,20,NA,NA,NA,NA,990,"421"
"1231",4,2,1,"321421",4,0,0,NA,NA,NA,NA,600,"421"
"1232",4,2,1,"642411",4,0,15,NA,NA,NA,NA,660,"411"
"1233",4,2,1,"963411",4,0,8,NA,NA,NA,NA,550,"411"
"1234",4,2,1,"1284411",4,0,20,NA,NA,NA,NA,730,"411"
"1235",4,2,1,"1605411",4,0,40,NA,NA,NA,NA,1030,"411"
"1236",4,2,1,"1926411",4,0,30,NA,NA,NA,NA,880,"411"
"1237",4,2,1,"2247421",4,0,5,NA,NA,NA,NA,680,"421"
"1238",4,2,1,"2568421",4,0,9,NA,NA,NA,NA,740,"421"
"1239",4,2,1,"2889421",4,0,45,NA,NA,NA,NA,1280,"421"
"1240",4,2,1,"3210421",4,0,20,NA,NA,NA,NA,900,"421"
"1241",4,2,1,"321421",5,0,0,NA,NA,NA,NA,730,"421"
"1242",4,2,1,"642411",5,0,0,NA,NA,NA,NA,350,"411"
"1243",4,2,1,"963411",5,0,30,NA,NA,NA,NA,800,"411"
"1244",4,2,1,"1284411",5,0,10,NA,NA,NA,NA,500,"411"
"1245",4,2,1,"1605411",5,0,50,NA,NA,NA,NA,1100,"411"
"1246",4,2,1,"1926411",5,0,40,NA,NA,NA,NA,950,"411"
"1247",4,2,1,"2247421",5,0,10,NA,NA,NA,NA,880,"421"
"1248",4,2,1,"2568421",5,0,9,NA,NA,NA,NA,860,"421"
"1249",4,2,1,"2889421",5,0,20,NA,NA,NA,NA,1030,"421"
"1250",4,2,1,"3210421",5,0,15,NA,NA,NA,NA,950,"421"
"1251",4,2,1,"321421",6,0,0,NA,NA,NA,NA,800,"421"
"1252",4,2,1,"642411",6,0,0,NA,NA,NA,NA,450,"411"
"1253",4,2,1,"963411",6,0,30,NA,NA,NA,NA,900,"411"
"1254",4,2,1,"1284411",6,0,0,NA,NA,NA,NA,450,"411"
"1255",4,2,1,"1605411",6,0,30,NA,NA,NA,NA,900,"411"
"1256",4,2,1,"1926411",6,0,50,NA,NA,NA,NA,1200,"411"
"1257",4,2,1,"2247421",6,0,6,NA,NA,NA,NA,890,"421"
"1258",4,2,1,"2568421",6,0,9,NA,NA,NA,NA,930,"421"
"1259",4,2,1,"2889421",6,0,15,NA,NA,NA,NA,1020,"421"
"1260",4,2,1,"3210421",6,0,10,NA,NA,NA,NA,950,"421"
"1261",4,2,1,"321421",7,0,0,NA,NA,NA,NA,700,"421"
"1262",4,2,1,"642411",7,0,0,NA,NA,NA,NA,450,"411"
"1263",4,2,1,"963411",7,0,30,NA,NA,NA,NA,900,"411"
"1264",4,2,1,"1284411",7,0,0,NA,NA,NA,NA,450,"411"
"1265",4,2,1,"1605411",7,0,40,NA,NA,NA,NA,1050,"411"
"1266",4,2,1,"1926411",7,0,40,NA,NA,NA,NA,1050,"411"
"1267",4,2,1,"2247421",7,0,9,NA,NA,NA,NA,830,"421"
"1268",4,2,1,"2568421",7,0,10,NA,NA,NA,NA,850,"421"
"1269",4,2,1,"2889421",7,0,31,NA,NA,NA,NA,1160,"421"
"1270",4,2,1,"3210421",7,0,10,NA,NA,NA,NA,850,"421"
"1271",4,2,1,"321421",8,0,0,NA,NA,NA,NA,630,"421"
"1272",4,2,1,"642411",8,0,0,NA,NA,NA,NA,500,"411"
"1273",4,2,1,"963411",8,0,0,NA,NA,NA,NA,500,"411"
"1274",4,2,1,"1284411",8,0,50,NA,NA,NA,NA,1250,"411"
"1275",4,2,1,"1605411",8,0,50,NA,NA,NA,NA,1250,"411"
"1276",4,2,1,"1926411",8,0,0,NA,NA,NA,NA,500,"411"
"1277",4,2,1,"2247421",8,0,19,NA,NA,NA,NA,910,"421"
"1278",4,2,1,"2568421",8,0,9,NA,NA,NA,NA,760,"421"
"1279",4,2,1,"2889421",8,0,46,NA,NA,NA,NA,1320,"421"
"1280",4,2,1,"3210421",8,0,0,NA,NA,NA,NA,630,"421"
"1281",4,2,1,"321421",9,0,0,NA,NA,NA,NA,610,"421"
"1282",4,2,1,"642411",9,0,0,NA,NA,NA,NA,120,"411"
"1283",4,2,1,"963411",9,0,50,NA,NA,NA,NA,870,"411"
"1284",4,2,1,"1284411",9,0,50,NA,NA,NA,NA,870,"411"
"1285",4,2,1,"1605411",9,0,35,NA,NA,NA,NA,650,"411"
"1286",4,2,1,"1926411",9,0,40,NA,NA,NA,NA,720,"411"
"1287",4,2,1,"2247421",9,0,23,NA,NA,NA,NA,950,"421"
"1288",4,2,1,"2568421",9,0,7,NA,NA,NA,NA,710,"421"
"1289",4,2,1,"2889421",9,0,38,NA,NA,NA,NA,1180,"421"
"1290",4,2,1,"3210421",9,0,10,NA,NA,NA,NA,760,"421"
"1291",4,2,1,"321421",10,0,0,NA,NA,NA,NA,450,"421"
"1292",4,2,1,"642411",10,0,0,NA,NA,NA,NA,250,"411"
"1293",4,2,1,"963411",10,0,20,NA,NA,NA,NA,550,"411"
"1294",4,2,1,"1284411",10,0,50,NA,NA,NA,NA,1000,"411"
"1295",4,2,1,"1605411",10,0,50,NA,NA,NA,NA,1000,"411"
"1296",4,2,1,"1926411",10,0,30,NA,NA,NA,NA,700,"411"
"1297",4,2,1,"2247421",10,0,49,NA,NA,NA,NA,1190,"421"
"1298",4,2,1,"2568421",10,0,9,NA,NA,NA,NA,590,"421"
"1299",4,2,1,"2889421",10,0,36,NA,NA,NA,NA,990,"421"
"1300",4,2,1,"3210421",10,0,15,NA,NA,NA,NA,680,"421"
"1301",4,2,1,"321421",11,0,0,-1,NA,NA,NA,720,"421"
"1302",4,2,1,"642411",11,0,0,0,NA,NA,0,370,"411"
"1303",4,2,1,"963411",11,0,50,1,0,0,NA,1120,"411"
"1304",4,2,1,"1284411",11,0,5,0,NA,NA,0,450,"411"
"1305",4,2,1,"1605411",11,0,50,-1,NA,NA,NA,1120,"411"
"1306",4,2,1,"1926411",11,0,20,1,5,0,NA,920,"411"
"1307",4,2,1,"2247421",11,0,15,1,5,0,NA,1200,"421"
"1308",4,2,1,"2568421",11,0,5,0,NA,NA,0,800,"421"
"1309",4,2,1,"2889421",11,0,35,1,0,0,NA,1250,"421"
"1310",4,2,1,"3210421",11,0,0,0,NA,NA,0,720,"421"
"1311",4,2,1,"321421",12,0,0,0,NA,NA,0,750,"421"
"1312",4,2,1,"642411",12,0,0,0,NA,NA,0,350,"411"
"1313",4,2,1,"963411",12,0,50,1,0,0,NA,1100,"411"
"1314",4,2,1,"1284411",12,0,0,0,NA,NA,0,350,"411"
"1315",4,2,1,"1605411",12,0,50,-1,NA,NA,NA,1100,"411"
"1316",4,2,1,"1926411",12,0,30,1,0,0,NA,800,"411"
"1317",4,2,1,"2247421",12,0,29,1,0,0,NA,1190,"421"
"1318",4,2,1,"2568421",12,0,0,1,0,0,NA,750,"421"
"1319",4,2,1,"2889421",12,0,20,-1,NA,NA,NA,1050,"421"
"1320",4,2,1,"3210421",12,0,0,0,NA,NA,0,750,"421"
"1321",4,2,1,"321421",13,0,0,0,NA,NA,0,700,"421"
"1322",4,2,1,"642411",13,0,0,-1,NA,NA,NA,470,"411"
"1323",4,2,1,"963411",13,0,20,0,NA,NA,0,770,"411"
"1324",4,2,1,"1284411",13,0,5,0,NA,NA,0,550,"411"
"1325",4,2,1,"1605411",13,0,50,1,5,0,NA,1470,"411"
"1326",4,2,1,"1926411",13,0,30,1,20,0,NA,1170,"411"
"1327",4,2,1,"2247421",13,0,24,0,NA,NA,0,1060,"421"
"1328",4,2,1,"2568421",13,0,0,1,0,0,NA,700,"421"
"1329",4,2,1,"2889421",13,0,36,1,24,0,NA,1490,"421"
"1330",4,2,1,"3210421",13,0,0,-1,NA,NA,NA,700,"421"
"1331",4,2,1,"321421",14,0,0,-1,NA,NA,NA,780,"421"
"1332",4,2,1,"642411",14,0,0,1,40,1,NA,470,"411"
"1333",4,2,1,"963411",14,0,20,1,5,0,NA,1020,"411"
"1334",4,2,1,"1284411",14,0,5,0,NA,NA,0,550,"411"
"1335",4,2,1,"1605411",14,0,40,0,NA,NA,1,0,"411"
"1336",4,2,1,"1926411",14,0,40,-1,NA,NA,NA,1070,"411"
"1337",4,2,1,"2247421",14,0,19,0,NA,NA,0,1060,"421"
"1338",4,2,1,"2568421",14,0,0,1,19,0,NA,1030,"421"
"1339",4,2,1,"2889421",14,0,25,1,0,0,NA,1150,"421"
"1340",4,2,1,"3210421",14,0,0,0,NA,NA,0,780,"421"
"1341",4,2,1,"321421",15,0,0,-1,NA,NA,NA,730,"421"
"1342",4,2,1,"642411",15,0,0,-1,NA,NA,NA,400,"411"
"1343",4,2,1,"963411",15,0,50,0,NA,NA,1,0,"411"
"1344",4,2,1,"1284411",15,0,0,1,50,1,NA,400,"411"
"1345",4,2,1,"1605411",15,0,50,0,NA,NA,0,1150,"411"
"1346",4,2,1,"1926411",15,0,20,1,50,0,NA,950,"411"
"1347",4,2,1,"2247421",15,0,12,0,NA,NA,0,910,"421"
"1348",4,2,1,"2568421",15,0,0,0,NA,NA,0,730,"421"
"1349",4,2,1,"2889421",15,0,42,1,12,0,NA,1610,"421"
"1350",4,2,1,"3210421",15,0,0,1,0,0,NA,730,"421"
"1351",4,2,1,"321421",16,0,0,-1,NA,NA,NA,680,"421"
"1352",4,2,1,"642411",16,0,0,0,NA,NA,0,600,"411"
"1353",4,2,1,"963411",16,0,0,1,0,0,NA,600,"411"
"1354",4,2,1,"1284411",16,0,0,0,NA,NA,0,600,"411"
"1355",4,2,1,"1605411",16,0,50,1,0,0,NA,1350,"411"
"1356",4,2,1,"1926411",16,0,30,-1,NA,NA,NA,1050,"411"
"1357",4,2,1,"2247421",16,0,27,1,0,0,NA,1080,"421"
"1358",4,2,1,"2568421",16,0,0,0,NA,NA,0,680,"421"
"1359",4,2,1,"2889421",16,0,37,1,0,0,NA,1230,"421"
"1360",4,2,1,"3210421",16,0,0,0,NA,NA,0,680,"421"
"1361",4,2,1,"321421",17,0,0,1,39,1,NA,610,"421"
"1362",4,2,1,"642411",17,0,0,-1,NA,NA,NA,650,"411"
"1363",4,2,1,"963411",17,0,30,0,NA,NA,1,0,"411"
"1364",4,2,1,"1284411",17,0,0,0,NA,NA,0,650,"411"
"1365",4,2,1,"1605411",17,0,30,1,30,1,NA,1100,"411"
"1366",4,2,1,"1926411",17,0,10,1,0,0,NA,800,"411"
"1367",4,2,1,"2247421",17,0,39,0,NA,NA,1,0,"421"
"1368",4,2,1,"2568421",17,0,0,1,38,0,NA,860,"421"
"1369",4,2,1,"2889421",17,0,38,0,NA,NA,0,1180,"421"
"1370",4,2,1,"3210421",17,0,0,-1,NA,NA,NA,610,"421"
"1371",4,2,1,"321421",18,0,0,0,NA,NA,0,700,"421"
"1372",4,2,1,"642411",18,0,0,0,NA,NA,0,550,"411"
"1373",4,2,1,"963411",18,0,20,0,NA,NA,1,0,"411"
"1374",4,2,1,"1284411",18,0,0,1,20,1,NA,550,"411"
"1375",4,2,1,"1605411",18,0,50,1,0,0,NA,1300,"411"
"1376",4,2,1,"1926411",18,0,20,-1,NA,NA,NA,850,"411"
"1377",4,2,1,"2247421",18,0,0,0,NA,NA,0,700,"421"
"1378",4,2,1,"2568421",18,0,0,1,0,0,NA,700,"421"
"1379",4,2,1,"2889421",18,0,29,1,0,0,NA,1140,"421"
"1380",4,2,1,"3210421",18,0,30,-1,NA,NA,NA,1150,"421"
"1381",4,2,1,"321421",19,0,0,1,28,1,NA,630,"421"
"1382",4,2,1,"642411",19,0,0,0,NA,NA,0,500,"411"
"1383",4,2,1,"963411",19,0,30,1,0,0,NA,950,"411"
"1384",4,2,1,"1284411",19,0,0,1,30,1,NA,500,"411"
"1385",4,2,1,"1605411",19,0,40,-1,NA,NA,NA,1100,"411"
"1386",4,2,1,"1926411",19,0,30,0,NA,NA,1,0,"411"
"1387",4,2,1,"2247421",19,0,28,0,NA,NA,1,0,"421"
"1388",4,2,1,"2568421",19,0,0,-1,NA,NA,NA,630,"421"
"1389",4,2,1,"2889421",19,0,45,0,NA,NA,1,0,"421"
"1390",4,2,1,"3210421",19,0,0,1,45,1,NA,630,"421"
"1391",4,2,1,"321421",20,0,0,0,NA,NA,0,770,"421"
"1392",4,2,1,"642411",20,0,0,0,NA,NA,0,450,"411"
"1393",4,2,1,"963411",20,0,30,-1,NA,NA,NA,900,"411"
"1394",4,2,1,"1284411",20,0,0,1,0,0,NA,450,"411"
"1395",4,2,1,"1605411",20,0,50,1,30,0,NA,1450,"411"
"1396",4,2,1,"1926411",20,0,30,0,NA,NA,0,900,"411"
"1397",4,2,1,"2247421",20,0,0,1,0,0,NA,770,"421"
"1398",4,2,1,"2568421",20,0,0,-1,NA,NA,NA,770,"421"
"1399",4,2,1,"2889421",20,0,46,1,0,0,NA,1460,"421"
"1400",4,2,1,"3210421",20,0,0,0,NA,NA,0,770,"421"
"1401",4,2,2,"321422",1,0,0,NA,NA,NA,NA,450,"422"
"1402",4,2,2,"642412",1,0,25,NA,NA,NA,NA,1130,"412"
"1403",4,2,2,"963412",1,0,0,NA,NA,NA,NA,760,"412"
"1404",4,2,2,"1284422",1,0,45,NA,NA,NA,NA,1120,"422"
"1405",4,2,2,"1605422",1,0,40,NA,NA,NA,NA,1050,"422"
"1406",4,2,2,"1926412",1,0,23,NA,NA,NA,NA,1100,"412"
"1407",4,2,2,"2247422",1,0,0,NA,NA,NA,NA,450,"422"
"1408",4,2,2,"2568412",1,0,0,NA,NA,NA,NA,760,"412"
"1409",4,2,2,"2889422",1,0,25,NA,NA,NA,NA,820,"422"
"1410",4,2,2,"3210412",1,0,0,NA,NA,NA,NA,760,"412"
"1411",4,2,2,"321422",2,0,0,NA,NA,NA,NA,950,"422"
"1412",4,2,2,"642412",2,0,0,NA,NA,NA,NA,610,"412"
"1413",4,2,2,"963412",2,0,0,NA,NA,NA,NA,610,"412"
"1414",4,2,2,"1284422",2,0,0,NA,NA,NA,NA,950,"422"
"1415",4,2,2,"1605422",2,0,0,NA,NA,NA,NA,950,"422"
"1416",4,2,2,"1926412",2,0,28,NA,NA,NA,NA,1030,"412"
"1417",4,2,2,"2247422",2,0,10,NA,NA,NA,NA,1100,"422"
"1418",4,2,2,"2568412",2,0,50,NA,NA,NA,NA,1360,"412"
"1419",4,2,2,"2889422",2,0,0,NA,NA,NA,NA,950,"422"
"1420",4,2,2,"3210412",2,0,0,NA,NA,NA,NA,610,"412"
"1421",4,2,2,"321422",3,0,1,NA,NA,NA,NA,710,"422"
"1422",4,2,2,"642412",3,0,10,NA,NA,NA,NA,720,"412"
"1423",4,2,2,"963412",3,0,0,NA,NA,NA,NA,570,"412"
"1424",4,2,2,"1284422",3,0,50,NA,NA,NA,NA,1440,"422"
"1425",4,2,2,"1605422",3,0,10,NA,NA,NA,NA,840,"422"
"1426",4,2,2,"1926412",3,0,25,NA,NA,NA,NA,950,"412"
"1427",4,2,2,"2247422",3,0,0,NA,NA,NA,NA,690,"422"
"1428",4,2,2,"2568412",3,0,50,NA,NA,NA,NA,1320,"412"
"1429",4,2,2,"2889422",3,0,0,NA,NA,NA,NA,690,"422"
"1430",4,2,2,"3210412",3,0,0,NA,NA,NA,NA,570,"412"
"1431",4,2,2,"321422",4,0,0,NA,NA,NA,NA,890,"422"
"1432",4,2,2,"642412",4,0,0,NA,NA,NA,NA,650,"412"
"1433",4,2,2,"963412",4,0,5,NA,NA,NA,NA,720,"412"
"1434",4,2,2,"1284422",4,0,10,NA,NA,NA,NA,1040,"422"
"1435",4,2,2,"1605422",4,0,10,NA,NA,NA,NA,1040,"422"
"1436",4,2,2,"1926412",4,0,15,NA,NA,NA,NA,870,"412"
"1437",4,2,2,"2247422",4,0,2,NA,NA,NA,NA,920,"422"
"1438",4,2,2,"2568412",4,0,50,NA,NA,NA,NA,1400,"412"
"1439",4,2,2,"2889422",4,0,0,NA,NA,NA,NA,890,"422"
"1440",4,2,2,"3210412",4,0,0,NA,NA,NA,NA,650,"412"
"1441",4,2,2,"321422",5,0,0,NA,NA,NA,NA,740,"422"
"1442",4,2,2,"642412",5,0,0,NA,NA,NA,NA,720,"412"
"1443",4,2,2,"963412",5,0,0,NA,NA,NA,NA,720,"412"
"1444",4,2,2,"1284422",5,0,50,NA,NA,NA,NA,1490,"422"
"1445",4,2,2,"1605422",5,0,0,NA,NA,NA,NA,740,"422"
"1446",4,2,2,"1926412",5,0,5,NA,NA,NA,NA,800,"412"
"1447",4,2,2,"2247422",5,0,2,NA,NA,NA,NA,770,"422"
"1448",4,2,2,"2568412",5,0,50,NA,NA,NA,NA,1470,"412"
"1449",4,2,2,"2889422",5,0,0,NA,NA,NA,NA,740,"422"
"1450",4,2,2,"3210412",5,0,0,NA,NA,NA,NA,720,"412"
"1451",4,2,2,"321422",6,0,1,NA,NA,NA,NA,780,"422"
"1452",4,2,2,"642412",6,0,0,NA,NA,NA,NA,460,"412"
"1453",4,2,2,"963412",6,0,5,NA,NA,NA,NA,530,"412"
"1454",4,2,2,"1284422",6,0,45,NA,NA,NA,NA,1440,"422"
"1455",4,2,2,"1605422",6,0,0,NA,NA,NA,NA,770,"422"
"1456",4,2,2,"1926412",6,0,48,NA,NA,NA,NA,1180,"412"
"1457",4,2,2,"2247422",6,0,0,NA,NA,NA,NA,770,"422"
"1458",4,2,2,"2568412",6,0,50,NA,NA,NA,NA,1210,"412"
"1459",4,2,2,"2889422",6,0,0,NA,NA,NA,NA,770,"422"
"1460",4,2,2,"3210412",6,0,5,NA,NA,NA,NA,530,"412"
"1461",4,2,2,"321422",7,0,0,NA,NA,NA,NA,600,"422"
"1462",4,2,2,"642412",7,0,40,NA,NA,NA,NA,650,"412"
"1463",4,2,2,"963412",7,0,0,NA,NA,NA,NA,50,"412"
"1464",4,2,2,"1284422",7,0,10,NA,NA,NA,NA,750,"422"
"1465",4,2,2,"1605422",7,0,30,NA,NA,NA,NA,1050,"422"
"1466",4,2,2,"1926412",7,0,49,NA,NA,NA,NA,790,"412"
"1467",4,2,2,"2247422",7,0,0,NA,NA,NA,NA,600,"422"
"1468",4,2,2,"2568412",7,0,50,NA,NA,NA,NA,800,"412"
"1469",4,2,2,"2889422",7,0,40,NA,NA,NA,NA,1200,"422"
"1470",4,2,2,"3210412",7,0,50,NA,NA,NA,NA,800,"412"
"1471",4,2,2,"321422",8,0,1,NA,NA,NA,NA,760,"422"
"1472",4,2,2,"642412",8,0,50,NA,NA,NA,NA,1250,"412"
"1473",4,2,2,"963412",8,0,0,NA,NA,NA,NA,500,"412"
"1474",4,2,2,"1284422",8,0,50,NA,NA,NA,NA,1490,"422"
"1475",4,2,2,"1605422",8,0,0,NA,NA,NA,NA,740,"422"
"1476",4,2,2,"1926412",8,0,0,NA,NA,NA,NA,500,"412"
"1477",4,2,2,"2247422",8,0,0,NA,NA,NA,NA,740,"422"
"1478",4,2,2,"2568412",8,0,0,NA,NA,NA,NA,500,"412"
"1479",4,2,2,"2889422",8,0,0,NA,NA,NA,NA,740,"422"
"1480",4,2,2,"3210412",8,0,50,NA,NA,NA,NA,1250,"412"
"1481",4,2,2,"321422",9,0,0,NA,NA,NA,NA,770,"422"
"1482",4,2,2,"642412",9,0,0,NA,NA,NA,NA,500,"412"
"1483",4,2,2,"963412",9,0,0,NA,NA,NA,NA,500,"412"
"1484",4,2,2,"1284422",9,0,0,NA,NA,NA,NA,770,"422"
"1485",4,2,2,"1605422",9,0,45,NA,NA,NA,NA,1450,"422"
"1486",4,2,2,"1926412",9,0,0,NA,NA,NA,NA,500,"412"
"1487",4,2,2,"2247422",9,0,0,NA,NA,NA,NA,770,"422"
"1488",4,2,2,"2568412",9,0,50,NA,NA,NA,NA,1250,"412"
"1489",4,2,2,"2889422",9,0,0,NA,NA,NA,NA,770,"422"
"1490",4,2,2,"3210412",9,0,50,NA,NA,NA,NA,1250,"412"
"1491",4,2,2,"321422",10,0,0,NA,NA,NA,NA,470,"422"
"1492",4,2,2,"642412",10,0,25,NA,NA,NA,NA,630,"412"
"1493",4,2,2,"963412",10,0,0,NA,NA,NA,NA,250,"412"
